target,layer,process,gas,gas_pair,unit,target_transform,split_type,split_name,descriptor_family,model,n_train,n_test,n_numeric,n_categorical,params,elapsed_s,status,error,r2,mae,rmse,spearman,pearson,bias
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.566,ok,,0.5113572412857543,0.4643974391326403,0.701903094771674,0.7563208380708529,0.7151595654241256,-0.00015152735658599265
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",92.465,ok,,0.7518032893264626,0.3037278912945927,0.5002411734265558,0.8652180759033389,0.8675636040326103,-0.000653473298750047
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",24.565,ok,,0.7518383396445336,0.3064055967316399,0.5002058501717457,0.8694810134665929,0.8672342721420391,-0.00015298724108522924
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.712,ok,,0.732244991143925,0.33822483795388725,0.519577367959244,0.8870150154429849,0.8557166890098632,-0.0011788791492959077
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",70.358,ok,,0.8948365461002905,0.18561547140133192,0.3256220785953701,0.9523800943074524,0.9464553167762371,0.00027363934457039224
postcomb_CO2_0.15bar,A_raw_uptake,post_combustion_vsa,CO2,,mmol/g,none,random,random_seed_42,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",30.335,ok,,0.9167526789020335,0.16987276575194526,0.2897120485546507,0.9578621047935496,0.9575571810222211,-0.0014503430254015892
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 506.1576888752306}",0.701,ok,,0.18551758209725167,0.00464498643672429,0.010806304891323223,0.5176037750032242,0.4307825012363581,7.693535371771526e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",2.598,ok,,0.3363675894410634,0.0035083862536551087,0.009754390858735968,0.7412468766593034,0.5806361820663922,2.9150576061738943e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.329,ok,,0.30203443159690835,0.0036490895448042394,0.010003531849728901,0.7248294546529701,0.5499462710454458,6.386713683066585e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 24.658329458549105}",1.337,ok,,0.23288719304560035,0.004267561104345632,0.010487355174598912,0.6098795363988453,0.482606229711843,5.509001859508509e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",10.702,ok,,0.5264336825234133,0.0032763139158279906,0.008239991478271407,0.7752411555798793,0.7276758390136558,4.62621091762752e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.333,ok,,0.4436685009796183,0.003647480737817981,0.00893106365615635,0.7296223951680293,0.6712878309517506,3.8622060833466855e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,ridge,204751,51188,0,1,"{""alpha"": 4.0428727350273315}",0.92,ok,,0.07982050501893723,0.0055711472379892275,0.011486101123087766,0.2692843673703177,0.2890936150476501,0.00012203102049582196
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",99.443,ok,,0.06015962280523102,0.0056225622701223926,0.011608160637253414,0.25716107061702875,0.2569215441626978,0.00011540572804702968
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.32,ok,,0.07013288762912595,0.0055810657268644485,0.011546405452700283,0.2668054144715653,0.27815510473757127,0.00011921543702673098
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 4.0428727350273315}",1.827,ok,,0.2871556143505499,0.0037842601192797807,0.010109594274612962,0.7286819997789724,0.5371733837873427,7.495268523590324e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",64.345,ok,,0.627677216001213,0.0030233114203024793,0.007306277555933288,0.821771710660928,0.7952131252098119,1.3750078285914539e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.599,ok,,0.48069221775996296,0.0032884144971303303,0.008628767660049037,0.7921126175609128,0.6970407381641736,3.8753469623603324e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,ridge,204751,51188,146,0,"{""alpha"": 506.1576888752306}",5.578,ok,,0.27505451596537944,0.00449725210080186,0.010195042350897555,0.6351135702561328,0.5247808641335906,9.644887482480637e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",45.086,ok,,0.593524650510034,0.00341091363705458,0.007634023040421301,0.7811863854621834,0.7706275648711973,0.0001118296931440332
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",10.502,ok,,0.45557741220110537,0.0038550252355945137,0.00883495674468594,0.7242924280898652,0.6766878259787716,6.124783589528488e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 506.1576888752306}",6.743,ok,,0.41392803525629307,0.0032344250145520453,0.00916667498712212,0.811572324267816,0.6436739383974356,4.536705210767386e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",57.673,ok,,0.7422888562150627,0.002362758394985657,0.006078591508120658,0.8916361194618021,0.8615692650725384,3.860617049611599e-05
postcomb_N2_0.075bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",13.351,ok,,0.6218288970981399,0.0026754744728706157,0.007363436227313893,0.8671799388827544,0.7913408795507136,6.858336757207069e-06
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 157.41890047456639}",0.629,ok,,0.48027697793839963,0.01882769255075425,0.03483916227608892,0.7351785528400713,0.6930706883478945,0.00036154546101521614
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",4.909,ok,,0.6447367640889744,0.013584885623466436,0.02880426910775946,0.8529991050321449,0.8032019284044976,0.0002167270739861994
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.305,ok,,0.614087123954062,0.014279240199626751,0.03002108337651203,0.8427981117651712,0.7836807727455223,0.00033181290149473624
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 3.907967156822881}",1.336,ok,,0.538201999564413,0.017470265992729283,0.03284034796848567,0.7830318420365949,0.7336508188386264,0.00028294576711139334
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",14.011,ok,,0.7224071186744385,0.01272914789809483,0.025461611570135056,0.8724970495704537,0.8506837351223429,0.00025691641921830606
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.42,ok,,0.6910211728000448,0.013623975889249917,0.026862478833062853,0.8587767937390924,0.8313516512058098,0.00021032737975698896
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,ridge,204751,51188,0,1,"{""alpha"": 3.907967156822881}",0.908,ok,,0.15487411636610626,0.028546837657384968,0.04442653350467362,0.3209048904798679,0.3942261599089571,0.000551458866491703
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",94.856,ok,,0.12797617987721355,0.02889810968809033,0.04512798062075927,0.2978109999648801,0.358705080786112,0.0005223044568571325
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",3.508,ok,,0.1487722415112036,0.028580027803196167,0.044586626573323025,0.3188041762207726,0.3873001704490233,0.0005292052828351983
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 3.907967156822881}",1.819,ok,,0.5844113991836762,0.015799956391200527,0.03115398019558001,0.8275951495781002,0.7645577020688457,0.000344868618382172
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",114.834,ok,,0.7396710983054011,0.011629393641198181,0.024657152383760574,0.8982941649107401,0.8601632736123327,0.00012772358149625438
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 6, ""min_child_samples"": 50, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",5.88,ok,,0.734189908314336,0.012741826818260542,0.024915376756695983,0.8794345167686759,0.8568705652442716,0.000247827151593702
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.506,ok,,0.3985608669235907,0.021902646335968286,0.037478100139901466,0.6967852394045906,0.6344114070374562,0.0003598854635654599
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",47.961,ok,,0.665322228563742,0.016474016255145194,0.027957295723725625,0.8117963078438593,0.8171422316931982,0.0003849791527793511
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",22.416,ok,,0.6574567457437355,0.017205665305051257,0.028283909291544562,0.8001112361515239,0.8111070936977629,0.0002100657227866626
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 24.658329458549105}",6.686,ok,,0.6760098376373144,0.013369793065356315,0.027507279343387175,0.8862604211118708,0.8227089073368844,0.0002212099148173197
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",120.543,ok,,0.8636730232318013,0.008979254341524537,0.01784319525741948,0.9400973658242072,0.9294063088761197,0.000292593350179416
postcomb_N2_0.75bar,A_raw_uptake,post_combustion_vsa,N2,,mmol/g,none,random,random_seed_42,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",25.553,ok,,0.8590217898980191,0.009496317498949917,0.018145031324195034,0.937722073732986,0.9268369252446157,0.00010098083466332453
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 24.658329458549105}",0.633,ok,,0.48618504831662857,0.60826225942649,0.8787672455028283,0.8025936035894528,0.6972711951657262,0.0016737231982678596
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.103,ok,,0.7441791455386917,0.3853753983275055,0.6200667799719992,0.8922590015452563,0.8629124648987901,0.005632461146501748
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.599,ok,,0.7280884156778544,0.40137852011984076,0.6392700340765654,0.882143374567464,0.8533192976247906,0.0023463911012059865
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.002231010801867922}",1.346,ok,,0.5662307882651372,0.5353008721092044,0.8074206523915514,0.8147120997401636,0.752490095129406,0.0009299236666394423
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",15.16,ok,,0.7788944520059831,0.3566792373123418,0.5764615061635988,0.9045034709650464,0.8830074725541424,0.004804220304663867
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.907,ok,,0.7693938599879891,0.3673691046044253,0.5887161168089248,0.8972404023340934,0.8772759111005418,0.0009574563039396921
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.904,ok,,0.42942057926982224,0.6439466677162295,0.926037436301012,0.6813613267273458,0.6553244575948177,0.0021792325637084017
precomb_CO2_0.4bar,A_raw_uptake,pre_combustion_psa,CO2,,mmol/g,none,random,random_seed_42,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",81.474,ok,,0.4217706283753295,0.6508148414733503,0.9322246151991543,0.6780493941125003,0.6494431836436612,0.002353269657581294
