layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
A_raw_uptake,methane_storage_psa,rf,enriched_interpretable,0.866450470724476,0.16281405528757073,0.6409943278888749,0.44510624961766,0.22545614283560114,0.28229219433008923,2
A_raw_uptake,methane_storage_psa,rf,geo_plus_rac,0.9535625533980281,0.05313142580986191,0.6791880232065404,0.3935375405013679,0.2743745301914878,0.34040611469150606,2
A_raw_uptake,methane_storage_psa,rf,geometry_only,0.8467884503212747,0.18679897766191686,0.6224981940930054,0.4628574850910051,0.22429025622826926,0.2760585074290883,2
A_raw_uptake,methane_storage_psa,rf,geometry_plus_topology,0.8955882595814935,0.12357436180762771,0.5915079276400794,0.5143667600725812,0.304080331941414,0.39079239826495343,2
A_raw_uptake,methane_storage_psa,rf,rac_only,0.7906591876467663,0.0109468630102823,-0.22758951265692173,0.018993993499581467,1.018248700303688,0.02994085650986365,2
A_raw_uptake,methane_storage_psa,rf,topology_only,0.3558137128901244,0.05084774609354255,-0.7903084713901359,0.3236940206705494,1.1461221842802602,0.3745417667640919,2
A_raw_uptake,methane_storage_psa,ridge,enriched_interpretable,0.7521920910902248,0.29905437408266616,0.5929238091025938,0.5037251174084512,0.15926828198763096,0.2046707433257851,2
A_raw_uptake,methane_storage_psa,ridge,geo_plus_rac,0.8939294175156137,0.12299808893950986,0.6361753399266066,0.45820240220433495,0.25775407758900715,0.335204313264825,2
A_raw_uptake,methane_storage_psa,ridge,geometry_only,0.675978156109355,0.3506503334643421,0.4815919402493808,0.5805270606151955,0.19438621585997418,0.22987672715085347,2
A_raw_uptake,methane_storage_psa,ridge,geometry_plus_topology,0.8006332470172549,0.23481568033973949,0.5064639203731717,0.5559651807091911,0.29416932664408324,0.3211495003694516,2
A_raw_uptake,methane_storage_psa,ridge,rac_only,-4.751700931317234,7.534563464202882,-0.8556182116921682,0.03663253218851737,-3.8960827196250656,7.497930932014365,2
A_raw_uptake,methane_storage_psa,ridge,topology_only,0.36932063592630654,0.03534207759244352,-0.8805359160432198,0.5976546407966268,1.2498565519695264,0.6329967183890703,2
A_raw_uptake,natural_gas_purification,lgbm,enriched_interpretable,0.7335312278408099,0.0846847477979127,0.3392411506917949,0.18982538655828302,0.3942900771490151,0.15007616925445127,4
